,Style,Model,Grade,Stories,Occupancy,Exterior_Wall1,Exterior_Wall2,Roof_Structure,Roof_Cover,Interior_Wall1,Interior_Wall2,Interior_Flr1,Interior_Flr2,Heat_Fuel,Heat_Type,AC_Type,Total_Bedrooms,Total_Full_Bthrms,Total_Half_Baths,Total_Xtra_Fixtrs,Total_Rooms,Bathrm_Style,Kitchen_Style,Base_Area,Cndtn,Fdtn_Type,Bsmt_Type,Total_Kitchens,Fireplaces,Half_Bath_Grade,FndtnCndtn,Basement,PID,Location,Image,Year_Built,Living_Area,Replacement_Cost,Building_percent_Good,Less_Depreciation,Grade,Roof_Structure,Interior_Floor1,Interior_Floor2,Ext_Qual,Int_Qual,Struct_Class,Bldg_Use,Bath_Grade,Elevator,Sprinkler,1st_Floor_Use,Heat_AC,Frame_Type,Baths_Plumbing,Ceiling_Wall,Rooms_Prtns,Wall_Height,percent_Comn_Wall,Interior_Wall1,Interior_Wall2,Heat_Sys,Ttl_Bedrms,Ttl_Bathrms,Ttl_Half_Bths,Xtra_Fixtres,Bath_Style,Kitchen_Style,Kitchen_Type,Kitchen_Func,Primary_Bldg_Use,Pct_Com_Int,Atypical,Park_Type,Park_Own,Park_Tandem,FIREPLACES,Floor_Number,Base_Flr_Pm,End_Unit,Attic_Fin_Pct,Bsmt_Fin_Pct,Special_Feature,Kitchen_Grade,Residential_Units,Exterior_Wall1,Exterior_Wall2,Cmrcl_Units,ResCom_Units,Section_num,Parking_Spaces,Section_Style,Foundation,Security,Condo_Appeal,Remod_Ext,Super,Grade2,acctnum
24252,Ranch,Single Family,Avg To Good,1,1,Aluminum/Vinyl,Veneer Brk/Stn,Gable,Asphalt,Dry Wall,,Carpet,,Gas,Forced Air,Central,3 Bedrooms,2,1,0,7,,,1812,1812,Concrete,Full,,,,,,41694,3 LANTERN LN,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\06\13\55-15D-00061.jpg,1987,"1,750","$419,668 ",85,"$356,700 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-019-02-1D
24253,Colonial,Single Family,Good,2,1,Clapboard,,Hip,Asphalt,Dry Wall,,Hardwood,,Gas,Water Fh,Central,4 Bedrooms,2,1,0,9,,,1236,1236,Concrete,Full,,,,,,41693,5 LANTERN LN ,https://images.vgsi.com/photos2/WorcesterMAPhotos//\0128\20200717_121601_128310.jpg,1983,"2,712","$538,275 ",85,"$457,500 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-019-02-2A
24254,Cape Cod,Single Family,Average,1.5,1,Wood Shingle,,Gable,Asphalt,Plasters,,Hardwood,,Oil,Steam,None,3 Bedrooms,2,0,0,5,,,832,832,Concrete Block,Full,,,,,,27038,39 LANSING AVE WEST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\00\57\27.jpg,1952,"1,428","$295,259 ",74,"$218,500 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-019-02-2B
24255,Colonial,Single Family,Good,2,1,Clapboard,,Gable,Asphalt,Dry Wall,,Carpet,Hardwood,Gas,Water Fh,None,4 Bedrooms,3,1,1,10,,,1200,1200,Concrete,Full,,,,,,41692,7 LANTERN LN,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\06\13\55-15D-00059.jpg,1983,"2,956","$576,559 ",80,"$461,200 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-019-02-2C
24256,Modern,Single Family,Good,2,1,Clapboard,Wood Shingle,Gable,Asphalt,Dry Wall,,Hardwood,Carpet,Gas,Forced Air,Central,4 Bedrooms,2,2,1,8,,,1248,1248,Concrete,Full,,,,,,41686,4 LANTERN LN,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\06\13\55-15D-00042.jpg,1994,"2,496","$502,775 ",87,"$437,400 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-019-02-2D
24257,Ranch,Single Family,Avg To Good,1,1,Aluminum/Vinyl,,Gable,Asphalt,Plasters,,Carpet,,Gas,Forced Air,Central,3 Bedrooms,2,2,0,6,,,1748,1748,Concrete,Full,,,,,,41687,8 LANTERN LN,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\06\13\55-15D-00043.jpg,1983,"1,805","$445,465 ",85,"$378,600 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-019-02-3A
24258,Colonial,Single Family,Good,2,1,Veneer Brk/Stn,Aluminum/Vinyl,Hip,Asphalt,Dry Wall,,Carpet,,Gas,Forced Air,Central,3 Bedrooms,2,1,0,7,,,1147,1147,Concrete,Full,,,,,,41688,10 LANTERN LN ,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\06\13\55-15D-00044.jpg,1998,"2,281","$479,953 ",88,"$422,400 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-019-02-3B
24259,Colonial,Single Family,Avg To Good,2,1,Aluminum/Vinyl,,Gable,Asphalt,Plasters,,Carpet,,Gas,Water Fh,None,4 Bedrooms,2,1,0,8,,,1120,1120,Concrete,Full,,,,,,41691,9 LANTERN LN,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\06\13\55-15D-00058.jpg,1983,"2,240","$422,362 ",80,"$337,900 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-019-02-3C
24260,Raised Ranch,Single Family,Average,1,1,Aluminum/Vinyl,,Gable,Asphalt,Dry Wall,,Carpet,,Gas,Forced Air,Central,3 Bedrooms,3,0,0,7,,,1994,1994,Concrete,Full,,,,,,41690,11 LANTERN LN,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\00\25\25.jpg,1983,"1,994","$491,515 ",80,"$393,200 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-019-02-3D
24261,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41671,14 LANTERN LN,https://images.vgsi.com/photos2/WorcesterMAPhotos//\0132\20201120_120400_132693.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-019-02-4A
24262,Raised Ranch,Single Family,Average,1,1,Aluminum/Vinyl,Veneer Brk/Stn,Gable,Asphalt,Dry Wall,,Carpet,,,Water Fh,Central,6 Bedrooms,3,0,0,10,,,2726,2726,Concrete,Full,,,,,,41677,19 LANTERN LN,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\06\13\55-15C-00054.jpg,1988,"2,726","$562,491 ",86,"$483,700 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-019-02-4B
24263,Two Family Conversio,Two Family,Good,1,2,Aluminum/Vinyl,,Gable,Asphalt,Dry Wall,,Carpet,,Gas,Water Fh,None,8 Bedrooms,3,0,0,16,,,2915,2145,Concrete,Full,,,,,,41689,13 LANTERN LN,https://images.vgsi.com/photos2/WorcesterMAPhotos//\0129\20200812_122408_129429.jpg,1984,"2,915","$725,496 ",85,"$616,700 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-019-02-4C
24264,Modern,Single Family,Good,2,1,Clapboard,,Gable,Asphalt,Dry Wall,,Carpet,,Gas,Water Fh,Central,3 Bedrooms,2,1,0,7,,,1760,1760,Concrete,Full,,,,,,58536,12 LANTERN LN,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1988,"2,454","$471,097 ",86,"$405,100 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-019-02-4D
24265,Modern,Single Family,Avg To Good,2,1,Clapboard,,Gable,Asphalt,Plasters,,Hardwood,,Gas,Water Fh,None,3 Bedrooms,2,0,0,7,,,1469,1429,Concrete,Full,,,,,,41678,17 LANTERN LN,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\06\13\55-15C-00055.jpg,1985,"2,563","$422,263 ",80,"$337,800 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-021-00001
24266,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41672,16 LANTERN LN,https://images.vgsi.com/photos2/WorcesterMAPhotos//\0132\20201120_120437_132694.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-021-00003
24267,Colonial,Single Family,Good,2,1,Aluminum/Vinyl,,Hip,Asphalt,Dry Wall,,Hardwood,,Oil,Forced Air,Central,4 Bedrooms,2,1,1,9,,,1888,1888,Concrete,Full,,,,,,41673,18 LANTERN LN,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\06\13\55-15C-00048.jpg,2006,"3,921","$686,827 ",90,"$618,100 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-021-00004
24268,Modern,Single Family,Avg To Good,2,1,Clapboard,,Gable,Asphalt,Plasters,,Hardwood,,Oil,Water Fh,Central,3 Bedrooms,2,1,0,7,,,1092,1080,Concrete,Full,,,,,,41674,20 LANTERN LN,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\06\13\55-15C-00049.jpg,1996,"2,144","$392,714 ",87,"$341,700 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-021-00006
24269,Colonial,Single Family,Avg To Good,2,1,Aluminum/Vinyl,,Gable,Asphalt,Dry Wall,,Carpet,,Oil,Forced Air,Central,4 Bedrooms,2,1,0,9,,,912,912,Concrete,Full,,,,,,41675,22 LANTERN LN,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\06\13\55-15C-00050.jpg,1983,"2,252","$415,240 ",85,"$353,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-021-00007
24270,Modern,Single Family,Avg To Good,1,1,Clapboard,,Gable,Asphalt,Dry Wall,,Carpet,Hardwood,Gas,Water Fh,None,4 Bedrooms,3,0,1,7,,,1572,1572,Concrete,Full,,,,,,41676,21 LANTERN LN,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\06\13\55-15C-00053.jpg,1984,"1,552","$370,488 ",85,"$314,900 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-021-00008
24271,Colonial,Single Family,Good,2.1,1,Aluminum/Vinyl,,Gable,Asphalt,Dry Wall,,Hardwood,,,Forced Air,Central,4 Bedrooms,2,1,2,8,,,,,Concrete,Full,,,,,,59124,23 LANTERN LN,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,2017,"3,362","$633,100 ",98,"$620,400 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-021-00013
24272,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1929,2 LAPIERRE ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\01\20\04-007-001A1.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-021-00014
24273,Modern,Single Family,Avg To Good,2,1,Clapboard,,Gable,Asphalt,Dry Wall,,Carpet,Hardwood,,Forced Air,Central,5 Bedrooms,4,1,2,11,,,1131,2969,Concrete,Full,,,,,,41679,25 LANTERN LN,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\06\13\55-15C-51+52.jpg,1985,"4,221","$646,958 ",85,"$549,900 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-027-00001
24274,Bungalow,Single Family,Average,1.75,1,Aluminum/Vinyl,,Gable,Asphalt,Plasters,,Hardwood,,Oil,Steam,None,3 Bedrooms,1,1,0,6,,,896,896,Stone,Full,,,,,,1916,3 LAPIERRE ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\01\20\04-007-00019.jpg,1890,"1,586","$313,149 ",66,"$206,700 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-001-00002
24275,Three Family,Three Family,Avg To Good,3,3,Aluminum/Vinyl,,Gable,Asphalt,Plasters,,Hardwood,,,Fha 1/3,None,6 Bedrooms,3,0,0,15,,,1296,1398,Brick,Full,,,,,,1919,1 LAPIERRE ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\13\18\63.jpg,1912,"4,020","$642,960 ",78,"$501,500 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-001-00003
24276,Bungalow,Single Family,Average,1.25,1,Wood Shingle,,Hip,Asphalt,Plasters,,Softwood,,,Steam,None,3 Bedrooms,2,0,0,7,,,816,816,Stone,Full,,,,,,1915,5 LAPIERRE ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\07\28\76.jpg,1920,"1,049","$253,432 ",85,"$215,400 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-001-00004
24277,Ranch,Single Family,Avg To Good,1,1,Brick/Stone,,Hip,Asphalt,Dry Wall,,Hardwood,,,Steam,Central,3 Bedrooms,3,0,0,6,,,1944,1944,Concrete,Full,,,,,,1917,6 LAPIERRE ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\09\57\60.jpg,1964,"1,975","$491,123 ",72,"$353,600 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-001-00005
24278,Three Family,Three Family,Avg To Good,3,3,Aluminum/Vinyl,,Hip,Asphalt,Plasters,,Hardwood,,,Water Fh,None,6 Bedrooms,3,0,0,15,,,1126,1240,Brick,Full,,,,,,3799,2 LARCH ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\12\08\80.jpg,1890,"3,294","$572,817 ",78,"$446,800 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-001-00008
24279,Bungalow,Single Family,Average,1.5,1,Wood Shingle,Wood Shingle,Gable,Asphalt,Plasters,,Hardwood,,,Water Fh,Central,4 Bedrooms,1,1,0,7,,,896,896,Concrete,Full,,,,,,1909,7 LAPIERRE ST ,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\01\20\04-007-00001.jpg,1912,"1,344","$281,693 ",74,"$208,500 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-001-00009
24280,Two Family,Two Family,Average,2,2,Aluminum/Vinyl,,Gable,Asphalt,Dry Wall,,Hardwood,,Gas,Forced Air,None,4 Bedrooms,2,0,0,8,,,1156,1204,Concrete,Full,,,,,,3805,9 LARCH ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\07\65\74.jpg,2012,"2,128","$371,008 ",95,"$352,500 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-001-00012
24281,Ranch,Single Family,Average,1,1,Wood Shingle,,Gable,Asphalt,Plasters,,Hardwood,,,Water Fh,Central,4 Bedrooms,2,2,0,7,,,,,Concrete,Full,,,,,,1918,8 LAPIERRE ST ,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\00\23\42.jpg,1958,"2,832","$549,791 ",76,"$417,800 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-001-00013
24282,Three Family,Three Family,Average,3,3,Aluminum/Vinyl,,Hip,Asphalt,Plasters,,Carpet,,,Steam 1/3,None,6 Bedrooms,3,0,0,15,,,1388,1388,Brick,Full,,,,,,3768,11 LARCH ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\12\59\49.jpg,1890,"4,164","$628,362 ",53,"$333,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-001-00015
24283,Three Family,Three Family,Avg To Good,3,3,Aluminum/Vinyl,,Mansard,Asphalt,Plasters,,Hardwood,,,Typical,None,9+ Bedrooms,3,0,0,21,,,1470,1470,Brick,Full,,,,,,3802,12 LARCH ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\12\08\79.jpg,1890,"4,496","$677,286 ",65,"$440,200 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-001-00016
24284,Two Family Conversio,Two Family,Average,1.75,2,Asphalt/Asbest,Aluminum/Vinyl,Gable,Asphalt,Plasters,,Hardwood,,,Electric,None,4 Bedrooms,2,0,0,9,,,1167,1167,Brick,Full,,,,,,3794,13 LARCH ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\01\41\06-007-00053.jpg,1890,"2,042","$366,642 ",50,"$183,300 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-001-00017
24285,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51196,16 LARKIN ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\08\40\14.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-001-00021
24286,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51197,20 LARKIN ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\08\44\39.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-001-00022
24287,Three Family,Three Family,Average,3,3,Asphalt/Asbest,,Hip,Asphalt,Plasters,,Hardwood,,,Typical,None,6 Bedrooms,3,0,0,15,,,1125,1275,Brick,Full,,,,,,3831,19 LARCH ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\12\08\77.jpg,1890,"3,375","$525,383 ",53,"$278,500 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-001-00023
24288,Two Family,Two Family,Average,2,2,Asphalt/Asbest,,Gable,Asphalt,Plasters,,Hardwood,,,Forced Air,None,6 Bedrooms,2,0,0,12,,,1372,1372,Stone,Full,,,,,,3765,14 LARCH ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\01\41\06-007-00014.jpg,1900,"3,234","$480,477 ",60,"$288,300 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-001-00024
24289,Typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51214,9-13 LARKIN ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\08\47\22.jpg,,0,$0 ,,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-001-00025
24290,Three Family,Three Family,Average,3,3,Aluminum/Vinyl,,Mansard,Asphalt,Plasters,,Hardwood,,,Water Fh,None,9+ Bedrooms,3,0,0,18,,,1262,1262,Stone,Full,,,,,,3766,15 LARCH ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\12\08\78.jpg,1890,"3,786","$611,116 ",65,"$397,200 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-001-00026
24291,Conventional,Single Family,Average,2,1,Aluminum/Vinyl,,Gable,Asphalt,Plasters,,Hardwood,,Oil,Steam,None,3 Bedrooms,1,0,0,6,,,807,807,Stone,Full,,,,,,33058,1 LASELLE AVE,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\04\77\39-012-00623.jpg,1908,"1,596","$310,088 ",74,"$229,500 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-001-00098
24292,Three Family,Three Family,Good,2.75,3,Aluminum/Vinyl,,Gable,Asphalt,Plasters,,Carpet,,,Typical,None,9+ Bedrooms,3,0,0,15,,,1182,1312,Brick,Full,,,,,,3832,21 LARCH ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\12\08\68.jpg,1900,"3,373","$594,678 ",65,"$386,500 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-001-001-1
24293,Cape Cod,Single Family,Average,1.5,1,Aluminum/Vinyl,,Gable,Asphalt,Plasters,,Hardwood,,,Steam,None,3 Bedrooms,1,0,0,6,,,775,775,Stone,Full,,,,,,33170,4 LASELLE AVE,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\04\78\39-016-00615.jpg,1942,"1,163","$278,711 ",85,"$236,900 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-001-0012A
24294,Ranch,Single Family,Average,1,1,Aluminum/Vinyl,,Gable,Asphalt,Dry Wall,,Hardwood,,,Water Fh,None,2 Bedrooms,1,0,0,5,,,1171,1171,Concrete,Full,,,,,,33171,2 LASELLE AVE,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\11\76\02.jpg,1959,"1,171","$273,874 ",58,"$158,800 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-001-0012B
24295,Bungalow,Single Family,Average,1.1,1,Aluminum/Vinyl,,Gable,Asphalt,Plasters,,Hardwood,,,Steam,None,2 Bedrooms,1,0,0,5,,,1093,1093,Stone,Full,,,,,,33059,3 LASELLE AVE,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\04\77\39-012-00625.jpg,1930,"1,101","$249,589 ",74,"$184,700 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-001-00140
24296,Ranch,Single Family,Average,1,1,Wood Shingle,,Gable,Asphalt,Dry Wall,,Hardwood,,,Water Fh,None,3 Bedrooms,1,0,0,6,,,1130,1130,Concrete,Full,,,,,,33061,7 LASELLE AVE,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\04\77\39-012-00627.jpg,1958,"1,130","$282,182 ",70,"$197,500 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-001-00143
24297,Colonial,Single Family,Average,2,1,Aluminum/Vinyl,,Gambrel,Asphalt,Plasters,,Hardwood,,,Forced Air,None,3 Bedrooms,2,1,0,8,,,798,1196,Concrete,Full,,,,,,33168,8 LASELLE AVE,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\04\78\39-016-00612.jpg,1924,"2,172","$364,104 ",74,"$269,400 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-001-0022A
24298,Cape Cod,Single Family,Average,1.5,1,Wood Shingle,,Gable,Asphalt,Dry Wall,,Hardwood,,,Forced Air,None,3 Bedrooms,1,0,0,6,,,672,672,Concrete Block,Full,,,,,,33169,6 LASELLE AVE,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\04\78\39-016-00614.jpg,1952,"1,148","$261,524 ",74,"$193,500 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-001-0024A
24299,Ranch,Single Family,Average,1,1,Aluminum/Vinyl,,Gable,Asphalt,Dry Wall,,Hardwood,,Oil,Forced Air,None,4 Bedrooms,1,1,0,6,,,874,908,Concrete,Full,1,,Good,,,33167,10 LASELLE AVE ,https://images.vgsi.com/photos2/WorcesterMAPhotos//\0131\P1080209_131585.jpg,1961,874,"$275,948 ",76,"$209,700 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-001-015-1
24300,Cape Cod,Single Family,Average,1.75,1,Wood Shingle,,Gable,Asphalt,Plasters,,Hardwood,,,Water Fh,None,4 Bedrooms,2,0,0,8,,,768,768,Concrete,Full,,,,,,33172,2 LASELLE AVE,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\04\78\39-016-00620.jpg,1953,"1,344","$297,018 ",70,"$207,900 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-001-06+07
24301,Two Family,Two Family,Average,2.1,2,Wood Shingle,,Gable,Asphalt,Plasters,,Hardwood,,,Steam,None,4 Bedrooms,2,0,0,10,,,1377,1407,Stone,Full,,,,,,33401,2 LAUF ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\05\01\40-010-00001.jpg,1927,"2,848","$489,952 ",60,"$294,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-001-10+20
24302,Bungalow,Single Family,Average,1.75,1,Aluminum/Vinyl,,Gable,Asphalt,Plasters,,Hardwood,,,Steam,Central,3 Bedrooms,1,1,0,6,,,672,672,Stone,Full,,,,,,33403,10 LAUF ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\0127\20200702_124920_127825.jpg,1923,"1,323","$281,402 ",74,"$208,200 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-001-19+11
24303,Bungalow,Single Family,Average,1.75,1,Aluminum/Vinyl,,Gable,Asphalt,Plasters,,Hardwood,,Gas,Steam,None,3 Bedrooms,1,0,1,5,,,576,576,Stone,Full,,,,,,33408,22 LAUF ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\05\01\40-010-0005A.jpg,1916,"1,092","$251,497 ",85,"$213,800 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-002-00002
24304,Two Family,Two Family,Average,2,2,Asphalt/Asbest,,Gable,Asphalt,Plasters,,Hardwood,,,Steam,None,4 Bedrooms,2,0,0,12,,,1458,1458,Stone,Full,,,,,,33402,4 LAUF ST ,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\05\01\40-010-00002.jpg,1927,"2,974","$465,559 ",60,"$279,300 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-002-00004
24305,Colonial,Single Family,Average,2.1,1,Aluminum/Vinyl,,Gable,Asphalt,Plasters,,Hardwood,,Gas,Water Fh,Central,3 Bedrooms,1,0,0,6,,,600,600,Stone,Full,,,,,,33406,14 LAUF ST,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\05\01\40-010-0004A.jpg,1923,"1,360","$296,029 ",85,"$251,600 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-002-00006
